drop_sector,ra_lo,ra_hi,N,D_geo,D_obs,mu_null,sigma_null,z_score,D_phys,angle_geo_obs_deg
0,0.0,45.0,2661,0.13355240390621692,0.17161757056839597,0.15094257706068628,0.04330603314792401,0.4774160089216298,0.04210898521429226,6.8184430999607235
1,45.0,90.0,2730,0.09117504951103216,0.09938444190170259,0.11514023985691668,0.03738836074428297,-0.4214091669590863,0.04724272184362185,28.289328749998905
2,90.0,135.0,2694,0.0760976262078239,0.08920793585411714,0.10562567179345676,0.039571019583747424,-0.41489292194236765,0.04682447032731598,31.660703515691665
3,135.0,180.0,2373,0.1777143234208508,0.18974916243250098,0.18606640557897092,0.0364801413268485,0.10095237352656969,0.03289592976352276,9.563484997251804
4,180.0,225.0,2723,0.08319290157525173,0.10043913317579255,0.11013799095337444,0.03894431340451821,-0.24904426165738122,0.04151486753250685,23.841492438886338
5,225.0,270.0,2775,0.09654470958416109,0.13134275426847855,0.11935799922783596,0.0394031123740099,0.30415757331260135,0.03919417497539728,9.186475534574209
6,270.0,315.0,2576,0.1890281652099088,0.2189188597267359,0.20121471735948587,0.043306509764686196,0.4088101872778179,0.032288469364688294,3.4396134632684023
7,315.0,360.0,2587,0.17160816944702273,0.20834365247232015,0.18473465923325358,0.04849595283929159,0.4868239895667846,0.03932598785446176,4.254395441004138
