rot_id,D_rot,z_rot
0,0.08579389112810526,4.035634767701427
1,0.08583988496647567,4.041062282987308
2,0.0858411775185532,4.041214810943382
3,0.0858011302487433,4.03648902208226
4,0.08594600768689314,4.053585323195574
5,0.08589342062156562,4.047379772386655
6,0.08607637927526761,4.068969857598823
7,0.08553040858756616,4.004542439532991
8,0.08589638420128409,4.047729490409609
9,0.08586462883590573,4.043982189964455
10,0.08590713629535812,4.048998294167018
11,0.08565870503621478,4.019682096513928
12,0.08541096222201647,3.9904471389920166
13,0.08596553778398089,4.0558899775630755
14,0.08575586147311141,4.031147068020144
15,0.08553983595770999,4.0056549188861865
16,0.08580894972156333,4.037411761078656
17,0.08580977421862993,4.037509056077087
18,0.0859051719922541,4.04876649605012
19,0.08560291950083648,4.013099109385122
20,0.08567498496554846,4.021603213960138
21,0.08591033759793687,4.049376064740132
22,0.08574538333249938,4.029910592214811
23,0.08597346251926438,4.056825138084824
24,0.08565344545984983,4.0190614387882535
25,0.08575405926879119,4.030934398413891
26,0.08580350106728478,4.0367687911628565
27,0.08577056497413675,4.032882158619199
28,0.08599735812659903,4.059644945664913
29,0.08595083251320142,4.054154678123706
30,0.08585847593324004,4.043256115028034
31,0.08582261990790341,4.039024915099942
32,0.08582820822824554,4.039684366347195
33,0.08560389730701687,4.013214495666822
34,0.08576462793346368,4.032181556535361
35,0.08590668189865054,4.048944672961143
36,0.08569304634776569,4.023734552233728
37,0.08570001429568949,4.024556806805376
38,0.08600020337698105,4.059980700202645
39,0.08599261397564491,4.059085110853678
40,0.08577611646203827,4.0335372634443765
41,0.08575918520372748,4.031539285746779
42,0.08578624302665971,4.034732251430239
43,0.08584439730319383,4.041594762497186
44,0.08602194420320011,4.062546232256772
45,0.08617130747072181,4.080171884873422
46,0.08572713855728786,4.027757612601531
47,0.08570133567215979,4.024712736191682
48,0.08550943777303079,4.002067772915009
49,0.08565944131768298,4.019768981606909
50,0.08576206188222862,4.031878748968173
51,0.08579983104915093,4.036335709684408
52,0.08563253828197409,4.016594281631432
53,0.08583086934397559,4.039998392025722
54,0.08549791642391195,4.00070819300883
55,0.08555947258884207,4.007972144832285
56,0.08604148358270493,4.064851981998399
57,0.08594638350046258,4.053629671177065
58,0.08572321828759599,4.027295000120571
59,0.08592852746902718,4.0515225653778
60,0.08578307823403539,4.0343587892241315
61,0.08593085075855966,4.051796725784885
62,0.08587246543040164,4.044906949408824
63,0.08573287000614262,4.028433953767469
64,0.08568680907057677,4.022998520658966
65,0.08584163458974584,4.041268747752586
66,0.08588188969516809,4.046019062311125
67,0.08587424773030722,4.045117270189264
68,0.08578057817586478,4.034063769186289
69,0.08589242079374348,4.04726178743519
70,0.08566486363252808,4.020408843330769
71,0.08563122077953031,4.016438809400669
72,0.08574080957986077,4.029370865302697
73,0.08579487443047591,4.03575080256254
74,0.08589090196970554,4.047082558195479
75,0.08575162447461868,4.030647079871723
76,0.08617737556059148,4.080887951453003
77,0.0854971593846865,4.000618858391112
78,0.0858216832161303,4.038914380534948
79,0.0858483644558556,4.042062907415637
80,0.08607343658587058,4.0686226047438785
81,0.08563241673352073,4.016579938273454
82,0.08593496870193293,4.052282664801864
83,0.08587648382213874,4.045381140808161
84,0.0857285934482196,4.027929297397823
85,0.08598256365551378,4.0578991201194325
86,0.08585028919268053,4.042290036503114
87,0.08573174345734834,4.028301015073551
88,0.08613425942374,4.075800020110007
89,0.08581650710681615,4.038303572361086
90,0.08571886749814184,4.026781584039097
91,0.08574484894084307,4.029847531183463
92,0.08583073098680853,4.039982065150956
93,0.08560919965953066,4.013840201203464
94,0.0859413128399028,4.053031306511867
95,0.08582214770001126,4.038969192080434
96,0.08573428639532896,4.028601095154924
97,0.08575628592606964,4.031197155705811
98,0.08574636677556158,4.030026643678267
99,0.0858620690216638,4.0436801183953195
100,0.085794411530053,4.035696177873446
101,0.08564683804316878,4.018281728803021
102,0.08594771777007405,4.053787122021969
103,0.08608989121926935,4.0705643381903505
104,0.08574575120453203,4.029954003053113
105,0.08566200082924146,4.020071017457801
106,0.08586844441396234,4.044432448280795
107,0.0860108478322449,4.061236802013264
108,0.08592611867828075,4.0512383153769305
109,0.0858005781129426,4.036423867148375
110,0.08568439994076026,4.0227142306460415
111,0.08588592475963433,4.046495221180355
112,0.08576068654372263,4.031716451777309
113,0.0857091277784462,4.025632245792906
114,0.08567870476655286,4.022042170079635
115,0.08562832127218749,4.016096652255663
116,0.08586004301930884,4.043441039441696
117,0.0858964685483695,4.047739443810143
118,0.0856963507822979,4.02412449292079
119,0.08581564281868645,4.038201581807534
120,0.08591443583716395,4.049859678564032
121,0.08564343514797836,4.017880169239465
122,0.08560866929012662,4.013777614819078
123,0.08570703964625505,4.0253858351912255
124,0.08578861025342316,4.0350115966621
125,0.0858071069817907,4.0371943080754225
126,0.08576044074622821,4.031687446377772
127,0.08614822185234414,4.077447660258382
128,0.08585523408089672,4.042873559369029
129,0.08575926565002469,4.031548778833749
130,0.08588817913528414,4.046761249386154
131,0.08586694308681808,4.044255283766738
132,0.08579641979276004,4.035933163455139
