rot_id,D_rot,z_rot
0,0.6839157824814711,56.22637886663852
1,0.6677001117999065,45.580323012501985
2,0.7050079187538372,70.07397513621214
3,0.6481186059412442,32.724499212600605
4,0.7007219810545081,67.26013332661736
5,0.6576154352068082,38.95944174342895
6,0.681897434068151,54.901274875365246
7,0.6911629667575206,60.98436452774095
8,0.6498161376367108,33.83897776849841
9,0.6796294417468944,53.41227245277042
10,0.7241664922655023,82.65213164272355
11,0.6475021764987031,32.319795490855256
12,0.6456319293321686,31.091924242914637
13,0.677541326595618,52.041364584270696
14,0.65696509652381,38.532475626561755
15,0.642563175413969,29.07719871861698
16,0.6862466003664011,57.75662808519199
17,0.661836599277776,41.7307577963683
18,0.6442217866331084,30.166124858399147
19,0.6702941711097453,47.283397824750345
20,0.6521865076911084,35.395194127947526
21,0.6328274369798322,22.685405422708527
22,0.6811359862784696,54.40136242288972
23,0.7074518252994642,71.67847032472224
24,0.696217667573901,64.3029215133804
25,0.5685989011927579,-19.482482224145475
26,0.6422514745770778,28.8725581222155
27,0.6104077975398009,7.9662650063007625
28,0.6771091671802291,51.757639454149945
29,0.2940812290161402,-199.71125772970657
30,0.586636509441657,-7.640271768359046
31,0.6403693847772874,27.636911843714792
32,0.2930176802661608,-200.40950818250775
33,0.6275317079512888,19.208606458707475
34,0.6540353009774044,36.60898028426334
35,0.6510924509939802,34.67691432725687
36,0.6406775627675461,27.839239589617943
37,0.3144484889653945,-186.33956368920093
38,0.6408495116126122,27.952128969562565
39,0.551553703266954,-30.67314665773103
40,0.1375612954704758,-302.47111191861165
41,0.6693491425673906,46.662959309240826
42,0.6193408196723966,13.831051880516926
43,0.6379403273879809,26.04216555493746
44,0.687019839694994,58.26428202331584
45,0.6876937072431675,58.70669551931145
46,0.6915416004445929,61.232948472246655
47,0.43214346594822733,-109.06941413349625
48,0.6201587966335391,14.368077365723664
49,0.6403210943301992,27.60520777133826
50,0.6861263287473222,57.677666295727605
51,0.6750198571617065,50.38594712081429
52,0.6361655795290703,24.87699235895906
53,0.648137073530645,32.736623718093675
54,0.6521960250143084,35.401442525337835
55,0.6811702631692668,54.42386619107167
56,0.33113122397650663,-175.38686662129757
57,0.6767038368129046,51.49152836848144
58,0.6500145955474652,33.96927111522931
59,0.6396567411520357,27.16904073387847
60,0.42579431256261474,-113.23781659412083
61,0.626861323701391,18.76847984857234
62,0.6174351765712062,12.579942179800799
63,0.5176966242050463,-52.901296317971166
64,0.6713084318129683,47.94928925219796
65,0.6490585491560518,33.341599063791776
66,0.6694645072666878,46.738699564234395
67,0.5251369093091764,-48.01653438954087
68,0.6513949202722668,34.87549413897322
69,0.6468329221663811,31.880410704222705
70,0.6440593341190667,30.059470093875667
71,0.66247533552377,42.15010657844761
72,0.533170627318356,-42.74216663000424
73,0.702811289521492,68.63182464132309
74,0.46474671017223634,-87.66444323522416
75,0.6357914274766971,24.63135073699195
76,0.7054346557683876,70.35414030366934
77,0.6574006933560431,38.81845752005884
78,0.6658182298813599,44.344813214038055
79,0.28691771698997026,-204.41431014363394
80,0.5990555801403901,0.5132066113847591
81,0.6752158771436455,50.51463989690906
82,0.6266819704495807,18.65072926187819
83,0.6381165243170543,26.157843924650273
84,0.6302390068082875,20.986026302230556
85,0.6394503075306444,27.03351110290225
86,0.7073434067593799,71.607290423747
87,0.6168279091010072,12.181253557350612
88,0.3428960681220356,-167.6629068574312
89,0.6838918787190424,56.21068535664211
90,0.6630840657512322,42.54975554326236
91,0.6472690872536697,32.166765673565905
92,0.32637640409305235,-178.50854311866027
93,0.697469962898953,65.12508954072784
94,0.5592092380854558,-25.647067078813905
95,0.3062485958639408,-191.72303019331974
96,0.6806402460352275,54.075894644076335
97,0.6358596475249705,24.676139167797686
98,0.6896928473201359,60.01918868333736
99,0.659564514223831,40.239068376630165
100,0.6421217411742947,28.78738439864289
101,0.6404605940156335,27.696793341366885
102,0.6197477742076396,14.098229279304164
103,0.6452807130595791,30.86134062239746
104,0.6344591863749444,23.756695999672875
105,0.7248004122349178,83.06831840021127
106,0.7070956514055058,71.44463188267883
107,0.25482355027683334,-225.48505696192453
108,0.6385740561459811,26.45822677661191
109,0.5701071092216172,-18.49230012004368
110,0.6515654025891514,34.987420700836616
111,0.7268921059504991,84.44157569946947
112,0.690840634675714,60.77274421219057
113,0.678394620195485,52.60157646218511
114,0.6454239204590517,30.955360413712302
115,0.6276764751752558,19.30365031982595
116,0.7063665442850575,70.96595201304102
117,0.6188737344668108,13.52439696102842
118,0.6635644816753486,42.865162464246175
119,0.36854209551106876,-150.82554962553047
120,0.6755438510021399,50.729964201700064
121,0.66919775982394,46.563572168629996
122,0.6411775330733426,28.167484526595526
123,0.6283830517969159,19.767538266685417
124,0.32236246620459436,-181.1438092013725
125,0.6524901347719602,35.59453407046689
126,0.6333919782223119,23.056043043404323
127,0.677432311379192,51.96979294805452
128,0.6947151131888866,63.31645118965042
129,0.6330133605945635,22.80746964230828
130,0.5527823319795349,-29.86651644458773
131,0.6585292885176162,39.55941281958121
132,0.6836174651970482,56.030524958737516
133,0.6387212406939986,26.554857680743552
134,0.6421566192899012,28.81028288826604
135,0.6991248415675774,66.21156515335997
136,0.6711006439682894,47.81287053454497
137,0.628339205147141,19.738751675511573
138,0.7224252850663935,81.50897885802793
139,0.6452007733164855,30.808857873663083
140,0.643455862566743,29.66327360107663
141,0.6672213021171782,45.265970635352275
142,0.6524410657616064,35.562318848833975
143,0.7041694825980402,69.52351759917732
144,0.6885354376193636,59.259315807123265
